eventID,userID,sessionID,docID,page,sourceText,translatedText,sourceLang,targetLang,translationMode,provider,translatedAt,settingsSnapshot,docName,isUndesired,translationOutputMode
11389,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,help,βοήθεια,en,el,word,deepl,2026-05-25T06:11:13.108Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11390,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,fonts.,γραμματοσειρές.,en,el,word,deepl,2026-05-25T06:11:14.030Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11391,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,tracking,απόσταση μεταξύ γραμμάτων,en,el,word,deepl,2026-05-25T06:11:17.582Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11392,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,behaves,συμπεριφέρεται,en,el,word,deepl,2026-05-25T06:11:18.122Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11393,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,consistently,με συνέπεια,en,el,word,deepl,2026-05-25T06:11:18.765Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11394,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,fonts.,γραμματοσειρές.,en,el,word,deepl,2026-05-25T06:11:20.380Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11395,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,good,καλή,en,el,word,deepl,2026-05-25T06:11:20.702Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11396,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,validation,επικύρωση,en,el,word,deepl,2026-05-25T06:11:21.120Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11397,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,tracking,απόσταση μεταξύ γραμμάτων,en,el,word,deepl,2026-05-25T06:11:22.114Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11398,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,consistently,με συνέπεια,en,el,word,deepl,2026-05-25T06:11:22.690Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11399,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,good,καλή,en,el,word,deepl,2026-05-25T06:11:24.524Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11400,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,validation,επικύρωση,en,el,word,deepl,2026-05-25T06:11:25.241Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11401,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,fixations,σταθεροποιήσεις,en,el,word,deepl,2026-05-25T06:11:26.693Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11402,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,current,ρεύμα,en,el,word,deepl,2026-05-25T06:11:28.889Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11403,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,"line,","γραμμή,",en,el,word,deepl,2026-05-25T06:11:29.562Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11404,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,smooth,ομαλή,en,el,word,deepl,2026-05-25T06:11:29.890Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11405,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,movement,κίνηση,en,el,word,deepl,2026-05-25T06:11:30.357Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11406,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,systematic,συστηματική,en,el,word,deepl,2026-05-25T06:11:32.840Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11407,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,drift,μετατόπιση,en,el,word,deepl,2026-05-25T06:11:34.671Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11408,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,toward,προς,en,el,word,deepl,2026-05-25T06:11:34.972Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11409,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,top,πάνω,en,el,word,deepl,2026-05-25T06:11:36.124Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11410,31,51b38baa-585a-4203-8788-aa11ef7590f0,173,1,bottom,κάτω,en,el,word,deepl,2026-05-25T06:11:36.692Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 60, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""eye_tracking_validation_simple_2pages.pdf""}",eye_tracking_validation_simple_2pages.pdf,0,on
11411,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,174,1,Declaration,Διακήρυξη,en,el,word,deepl,2026-05-25T06:13:18.838Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""b2_first_american_3.pdf""}",b2_first_american_3.pdf,0,on
11412,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,174,1,Independence,Ανεξαρτησία,en,el,word,deepl,2026-05-25T06:13:19.471Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""b2_first_american_3.pdf""}",b2_first_american_3.pdf,0,on
11413,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,174,1,Declaration,Διακήρυξη,en,el,word,deepl,2026-05-25T06:13:30.881Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""b2_first_american_3.pdf""}",b2_first_american_3.pdf,0,on
11414,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,174,1,"Independence,","Ανεξαρτησίας,",en,el,word,deepl,2026-05-25T06:13:31.635Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""b2_first_american_3.pdf""}",b2_first_american_3.pdf,0,on
11415,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,174,1,contributed,συνέβαλαν,en,el,word,deepl,2026-05-25T06:13:33.522Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""b2_first_american_3.pdf""}",b2_first_american_3.pdf,0,on
11416,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,174,1,drafting,σύνταξη,en,el,word,deepl,2026-05-25T06:13:34.173Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""b2_first_american_3.pdf""}",b2_first_american_3.pdf,0,on
11417,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,174,1,"""founding",«ιδρυτές,en,el,word,deepl,2026-05-25T06:13:36.475Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""b2_first_american_3.pdf""}",b2_first_american_3.pdf,0,on
11418,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,174,1,Declaration,Διακήρυξη,en,el,word,deepl,2026-05-25T06:13:45.543Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""b2_first_american_3.pdf""}",b2_first_american_3.pdf,0,on
11419,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,174,1,newspaper.,εφημερίδα.,en,el,word,deepl,2026-05-25T06:13:51.573Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""b2_first_american_3.pdf""}",b2_first_american_3.pdf,0,on
11420,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,174,1,printing,τυπογραφία,en,el,word,deepl,2026-05-25T06:14:05.224Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""b2_first_american_3.pdf""}",b2_first_american_3.pdf,0,on
11421,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,174,1,business.,επιχείρηση.,en,el,word,deepl,2026-05-25T06:14:05.938Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""b2_first_american_3.pdf""}",b2_first_american_3.pdf,0,on
11422,31,d19f64cd-bb4d-4bdd-a59b-31cfc906e642,174,1,many,πολλά,en,el,word,deepl,2026-05-25T06:14:08.180Z,"{""zoom"": 0.84, ""theme"": ""dark"", ""language"": ""en"", ""baseGazeSamples"": 300, ""translationMode"": ""word"", ""translationOutputMode"": ""on"", ""showBoxes"": false, ""hoverTranslateDebug"": false, ""showGazeCursor"": true, ""gazeDetectionMode"": ""circle"", ""gazeMappingMode"": ""auto"", ""gazeYOffsetPx"": 8, ""gazeXOffsetPx"": 0, ""gazeHitRadiusPx"": 20, ""sensitivity"": 391, ""currentPdfFile"": ""b2_first_american_3.pdf""}",b2_first_american_3.pdf,0,on
